Crisis,DRIVERS,CRISIS ID,COUNTRY,ISO3,Landmass affected by disaster,People living in the affected area,Total # of people affected by the crisis,Total # of crisis related displaced people,Total # of crisis related Injuries,Total # of illness cases reported,Total # of crisis related fatalities,Building partially damaged,Building totally damaged,Total Building in the affected area,Econimic losses,# of people affected facing minimal humanitarian needs (level 1),# of people affected facing stressed humanitarian needs (level 2),# of people affected facing moderate humanitarian conditions and needs (level 3),# of people affected facing severe humanitarian conditions and needs (level 4),# of people affected facing extreme humanitarian conditions and needs (level 5),# of groups affected by crisis,people in need facing limited access constraints,people in need facing restricted access constraints,Impediments to entry into country (bureaucratic and administrative),Restriction of movement (impediments to freedom of movement and/or administrative restrictions),Interference into implementation of humanitarian activities,"Violence against personnel, facilities and assets",Denial of existence of humanitarian needs or entitlements to assistance,Restriction and obstruction of access to services and assistance,Ongoing insecurity/hostilities affecting humanitarian assistance,Presence of mines and improvised explosive devices ,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)"
Mindanao conflict,"Conflict,Violence",PHL003,Philippines,PHL,138354,26252000,113000,113000,x,x,194,x,x,#N/A,x,26139000,0,113000,0,0,4,x,x,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Typhoon RAI,Cyclone,PHL010,Philippines,PHL,195883.53,18662000,12057000,1000,0,x,0,1736710,403582,#N/A,66000000000,6606000,9657000,2400000,0,0,4,#N/A,#N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Earthquake in Abra,Earthquake,PHL011,Philippines,PHL,32782,7083000,574000,50000,609,#N/A,11,35393,919,#N/A,31500000,6509000,525000,50000,0,0,4,#N/A,#N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Highlands Violence,Earthquake,PNG003,Papua New Guinea,PNG,63679,2855000,265000,87000,#N/A,#N/A,130,#N/A,#N/A,#N/A,#N/A,2590000,0,178000,87000,0,4,#N/A,#N/A,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0
Displacement from Ukraine conflict in Poland,"Displacement,Conflict",POL002,Poland,POL,147500,7307000,6947000,6947000,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,360000,0,6947000,0,0,2,#N/A,#N/A,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
Complex crisis in DPRK,"Socio-political,Floods,Other seasonal event,Food Security",PRK001,DPRK,PRK,120410,25666000,25666000,34000,x,x,7,x,x,#N/A,x,0,15120000,4970000,5459000,0,1,x,x,1.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,3.0
Conflict in Palestine,"Conflict,Socio-political,Violence",PSE002,Palestine,PSE,6025,5355000,4712000,6401000,2580,x,128,160000,11422,#N/A,x,0,3255000,1974000,126000,0,4,x,4950000,2.0,2.0,3.0,0.0,2.0,3.0,2.0,2.0,3.0
Regional Boko Haram Crisis,0,REG001,"Nigeria,Niger,Chad,Cameroon","NGA,NER,TCD,CMR",369002,20474000,16984000,5744000,x,x,1583,0,4300,#N/A,5200000,3490000,6212000,6409000,3452000,911000,5,x,800000,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0
Venezuela Regional Crisis,0,REG002,"Venezuela,Brazil,Colombia,Ecuador,Peru,Trinidad and Tobago,Chile,Dominican Republic,Panama","VEN,BRA,COL,ECU,PER,TTO,CHL,DOM,PAN",5811256,214402000,64593000,11996000,x,x,512,x,x,#N/A,x,149809000,37651000,26943000,0,0,5,x,x,2.0,2.0,1.0,0.0,2.0,2.0,3.0,2.0,3.0
Regional Kashmir conflict,0,REG003,"India,Pakistan","IND,PAK",235533,16781000,16991000,x,x,x,178,x,x,#N/A,x,x,x,x,x,x,3,x,x,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0
Syrian Regional Crisis,0,REG004,"Syria,Türkiye,Iraq,Egypt,Jordan,Lebanon","SYR,TUR,IRQ,EGY,JOR,LBN",740899,152944000,57795000,24330000,x,x,2838,x,x,#N/A,x,115806000,14731000,15634000,6649000,127000,5,#N/A,x,1.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0
Eastern Mediterranean Route ,0,REG006,"Türkiye,Greece","TUR,GRC",180868,38031000,12646000,4146000,x,x,33,x,x,#N/A,x,25389000,10248000,1662000,732000,0,2,x,x,1.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0
Central Mediterranean Route,0,REG007,"Algeria,Tunisia,Libya,Italy","DZA,TUN,LBY,ITA",4345946,72221000,1195000,1195000,x,x,819,x,x,#N/A,x,71026000,0,1195000,0,0,4,x,x,1.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0
Western Mediterranean Route,0,REG008,"Algeria,Morocco,Spain","DZA,MAR,ESP",2928041,94559000,429000,429000,x,x,248,x,x,#N/A,x,94130000,0,429000,0,0,4,x,x,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0
Rohingya Regional Crisis,0,REG011,"Bangladesh,Myanmar","BGD,MMR",45507,5341000,3040000,1284000,x,x,202,x,x,#N/A,x,2300000,0,1487000,1553000,0,4,x,x,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0
Southern Africa Regional Food Security Crisis,0,REG012,"Lesotho,Madagascar,Malawi,Namibia,Eswatini,Zambia,Zimbabwe,Tanzania","LSO,MDG,MWI,NAM,SWZ,ZMB,ZWE,TZA",2337408,59239000,35583000,216000,206,42314,221,0,0,#N/A,0,23656000,20016000,14352000,1215000,0,4,#N/A,#N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
Nagorno-Karabakh Conflict,0,REG013,"Armenia,Azerbaijan","ARM,AZE",35959,4452000,2860000,91000,x,x,14,x,x,#N/A,x,1593000,2833000,27000,0,0,2,x,x,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Eastern Africa Regional Drought Crisis,Drought,REG014,"Ethiopia,Somalia,Kenya","ETH,SOM,KEN",1804170,92590000,56690000,1596000,x,5599046,35,x,x,#N/A,3500000,35900000,34635000,15738000,5702000,614000,5,x,x,1.0,2.0,1.0,2.0,0.0,2.0,3.0,3.0,3.0
Displacement from Ukraine conflict in Romania,"Conflict,Displacement",ROU002,Romania,ROU,62918,6441000,1392000,1392000,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,5049000,0,1392000,0,0,2,#N/A,#N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi and DRC refugees in Rwanda,Displacement,RWA002,Rwanda,RWA,20524,2369000,127000,127000,x,x,x,0,0,#N/A,0,2255000,0,127000,0,0,2,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
Complex crisis in Sudan,"Displacement,Violence,Floods",SDN001,Sudan,SDN,1840687,48000000,30100000,5562000,122,x,1128,48200,24800,#N/A,14851,17900000,15800000,6200000,6200000,1900000,5,x,x,2.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0
Refugees in Sudan,Displacement,SDN005,Sudan,SDN,89263,13007000,13007000,1143000,x,x,30,x,x,#N/A,x,0,11864000,1143000,0,0,2,#N/A,#N/A,2.0,2.0,2.0,3.0,0.0,1.0,3.0,1.0,2.0
Floods in Sudan ,Floods,SDN006,Sudan,SDN,1840687,48000000,349000,139000,122,x,146,48200,24800,#N/A,14851,47651000,210000,139000,0,0,5,x,x,2.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0
Violence in Darfur and Kordofan regions,Violence,SDN008,Sudan,SDN,880145,17144000,13765000,146000,0,0,695,55,0,#N/A,0,3379000,5725000,2980000,4160000,900000,2,0,0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0
Drought in Senegal,Drought,SEN002,Senegal,SEN,196712,17258000,4452000,12000,0,0,15,0,0,#N/A,x,12806000,3681000,757000,13000,0,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Complex crisis in El Salvador,"Displacement,Violence,Floods,Drought",SLV001,El Salvador,SLV,20720,6700000,3200000,176000,x,1269,346,x,x,#N/A,977450,3500000,1500000,1700000,0,0,3,x,x,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0
Complex crisis in Somalia,"Conflict,Displacement,Floods,Drought",SOM001,Somalia,SOM,627340,17619000,17619000,3756000,156,1800000,3331,x,x,#N/A,x,0,9819000,5320000,2180000,301000,5,x,x,1.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0
Mixed Migration Flows in Somalia,Displacement,SOM002,Somalia,SOM,98924,2694000,34000,34000,x,x,5,0,0,#N/A,0,2660000,0,34000,0,0,1,x,x,1.0,3.0,3.0,1.0,0.0,2.0,3.0,1.0,3.0
Complex crisis in South Sudan,"Conflict,Floods,Displacement",SSD001,South Sudan,SSD,644000,12400000,12400000,5469000,x,2018332,1079,x,x,#N/A,14369,0,3500000,5921000,2892000,87000,5,x,1500000,2.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0
2022 seasonal floods in South Sudan,Floods,SSD003,South Sudan,SSD,484229,7816000,909000,182000,x,x,62,x,x,#N/A,x,6907000,0,909000,0,0,5,x,x,2.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0
Displacement from Ukraine conflict in Slovakia,"Displacement,Conflict",SVK002,Slovakia,SVK,15700,2438000,867000,867000,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,1571000,0,867000,0,0,2,#N/A,#N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Food Security Crisis in Eswatini,Drought,SWZ001,Eswatini,SWZ,17200,1174000,697000,0,0,0,0,#N/A,#N/A,#N/A,#N/A,477000,438000,222000,37000,0,1,#N/A,#N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syrian conflict,"Conflict,Displacement,Violence",SYR001,Syria,SYR,185180,21700000,21700000,16734000,x,x,2844,x,x,#N/A,x,0,7140000,9600000,4900000,60000,5,x,1160000,1.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0
Complex crisis in Chad,"Conflict,Displacement",TCD001,Chad,TCD,1259200,16797000,7607000,1043000,x,x,196,x,x,#N/A,x,9175000,1207000,715000,1910000,3525000,5,x,x,1.0,3.0,2.0,0.0,0.0,3.0,3.0,2.0,2.0
Boko Haram in Chad,Conflict,TCD003,Chad,TCD,19915,1104000,827000,422000,x,x,120,x,x,#N/A,x,277000,0,0,0,827000,5,x,x,1.0,2.0,2.0,0.0,0.0,3.0,3.0,2.0,2.0
CAR refugees in Chad,Displacement,TCD004,Chad,TCD,154623,3187000,1248000,123000,x,x,196,x,0,#N/A,x,1939000,0,0,0,1248000,3,x,x,1.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,2.0
Darfur refugees in Chad,Displacement,TCD005,Chad,TCD,205671,2448000,1281000,393000,x,x,196,x,0,#N/A,x,1167000,0,0,631000,650000,3,x,x,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0
Tibesti Conflict in Chad,Conflict,TCD006,Chad,TCD,220000,38000,38000,x,x,x,196,x,x,#N/A,x,0,20000,11000,6000,1000,3,x,x,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0
Multiple situations in Thailand,"Conflict,Displacement",THA001,Thailand,THA,30342,3800000,91000,91000,x,x,19,x,x,#N/A,x,3709000,0,91000,0,0,2,x,x,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0
Conflict in southern Thailand ,Conflict,THA002,Thailand,THA,18330,3458000,x,x,x,x,19,x,x,#N/A,x,3458000,x,x,x,x,1,x,x,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
Myanmar refugees in Thailand,Conflict,THA003,Thailand,THA,12012,343000,91000,91000,0,x,x,x,x,#N/A,x,252000,0,91000,0,0,1,x,x,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0
Tonga Volcano Eruption,Volcano Eruption,TON002,Tonga,TON,720,105000,85000,0,0,x,0,2935,50,#N/A,x,20000,85000,0,0,0,1,x,x,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Venezuelan refugees in Trinidad and Tobago,Displacement,TTO002,Trinidad and Tobago,TTO,5130,1403000,212000,34000,x,x,20,x,x,#N/A,x,1191000,177000,35000,0,0,3,x,x,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
Mixed migration flows in Tunisia,Displacement,TUN002,Tunisia,TUN,163610,12362000,12000,12000,x,x,819,0,0,#N/A,x,12350000,0,12000,0,0,4,x,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Complex situation in Turkey,"Displacement,Conflict",TUR001,Türkiye,TUR,378923,86757000,20960000,3960000,x,x,109,x,x,#N/A,x,82797000,1742000,1782000,436000,0,4,x,x,1.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,1.0
Syrian Refugees in Turkey,Displacement,TUR002,Türkiye,TUR,132028,36158000,12130000,3630000,x,x,x,0,0,#N/A,x,24028000,10097000,1633000,399000,0,2,x,x,1.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,1.0
Mixed Migration Flows in Turkey,Displacement,TUR003,Türkiye,TUR,177504,37626000,8830000,330000,x,x,109,0,0,#N/A,x,28796000,8645000,149000,36000,0,2,x,x,1.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0
Kurdish Conflict,Conflict,TUR004,Türkiye,TUR,195587,12974000,x,x,x,x,134,x,x,#N/A,x,x,x,x,x,x,3,x,x,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Multiple Crises in Tanzania,"Displacement,Drought",TZA001,Tanzania,TZA,144996,14911000,12914000,248000,x,x,2,x,x,#N/A,x,1997000,12074000,745000,95000,0,2,x,x,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
International Displacement in Tanzania,Displacement,TZA002,Tanzania,TZA,72234,11393000,11393000,248000,0,x,2,x,x,#N/A,x,0,11145000,248000,0,0,2,x,x,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
Food Security Crisis in North-East Tanzania,Drought,TZA003,Tanzania,TZA,83058,3518000,1521000,x,x,x,0,x,x,#N/A,x,1997000,929000,497000,95000,0,2,x,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Multiple crises in Uganda,"Displacement,Drought,Violence,Epidemic",UGA001,Uganda,UGA,54111,6486000,2333000,1519000,x,101063,2465,x,x,#N/A,x,4153000,500000,1795000,38000,0,2,x,x,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0
International Displacement in Uganda,Displacement,UGA005,Uganda,UGA,26513,5240000,1519000,1519000,x,x,x,x,x,#N/A,x,3722000,0,1519000,0,0,2,#N/A,#N/A,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
Food Security Crisis in Karamoja Region,"Drought,Violence,Epidemic",UGA007,Uganda,UGA,27598,1246000,815000,x,x,101063,2465,x,x,#N/A,x,431000,500000,276000,38000,0,1,x,x,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Conflict in Ukraine,"Conflict,Displacement",UKR002,Ukraine,UKR,603628,43231000,43231000,20893000,x,x,6306,x,x,#N/A,x,0,25531000,11160000,6540000,0,2,x,x,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
Complex crisis in Venezuela,"Socio-political,Violence,Floods",VEN001,Venezuela,VEN,882050,28400000,18739000,6133000,x,x,30,x,x,#N/A,x,9661000,222000,18517000,0,0,5,x,x,2.0,2.0,2.0,0.0,2.0,3.0,3.0,0.0,3.0
Conflict in Yemen,Conflict,YEM001,Yemen,YEM,527970,30491000,30491000,5668000,1037,35674,273,x,x,#N/A,x,0,7091000,14040000,5382000,3978000,4,x,x,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0
Mixed migration flows in Yemen,Displacement,YEM002,Yemen,YEM,46890,4969000,294000,294000,1037,35674,0,x,x,#N/A,x,4675000,0,132000,132000,29000,2,x,x,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0
Drought in Zambia,Drought,ZMB002,Zambia,ZMB,752618,13490000,8553000,0,0,0,0,0,0,#N/A,x,4937000,6601000,1952000,0,0,3,x,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Complex crisis in Zimbabwe,"Socio-political,Drought",ZWE001,Zimbabwe,ZWE,386850,16340000,9706000,67000,0,0,16,x,x,#N/A,x,6634000,2706000,6050000,950000,0,4,x,x,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
